Stock_Take_Transaction_ID,ST_Year,Material_Item_ID,Stock_Take_Comment,Material_Length_Measured_m,Length_Measured_Indicator,Material_Width_Measured_m,Width_Measured_Indicator,Material_Full_Units_Counted,Full_Units_Counted_Indicator,Material_Quantity_Scrapped,Material_Scrapped_Indicator,Material_Unit_Price_incl_VAT,Unit_Price_Available_Indicator,VAT_Decimal,VAT_Percentage,Material_Source_Quantity_on_Hand_Value_excl_VAT,Stock_Take_Date_Key,Material_Item_Key,Material_Item_Standard_Length_mm,Material_Item_Standard_Width_or_Diameter_mm,Material_Item_Quantity_Unit_of_Measure,Stock_Take_Indicators_Key,Import_Action,Effective_Date,IBPT_ID,Material_Unit_Price_excl_VAT,Material_Quantity_Counted,Material_Quantity_on_Hand,Material_Value_Scrapped_excl_VAT,Material_Value_on_Hand_excl_VAT,ErrorCode,ErrorColumn,ErrorDescription

ST2021430,2021,PSP00015,*None,1.700,Length measured,.600,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,314.70578949999998,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,1.020000000000000,1.02,0,314.70578947368421,-1071607683,0,The data value violates integrity constraints.

ST2021431,2021,PSP00015,*None,1.525,Length measured,.300,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,141.15480260000001,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.457500000000000,0.45750000000000002,0,141.15480263157895,-1071607683,0,The data value violates integrity constraints.

ST2021432,2021,PSP00015,*None,2.410,Length measured,.350,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,260.2493465,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.843500000000000,0.84350000000000003,0,260.2493464912281,-1071607683,0,The data value violates integrity constraints.

ST2021433,2021,PSP00015,*None,.830,Length measured,.525,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,134.4441645,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.435750000000000,0.43575000000000003,0,134.44416447368422,-1071607683,0,The data value violates integrity constraints.

ST2021434,2021,PSP00015,*None,.805,Length measured,.690,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,171.37581449999999,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.555450000000000,0.55545,0,171.37581447368422,-1071607683,0,The data value violates integrity constraints.

ST2021435,2021,PSP00015,*None,1.715,Length measured,.475,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,251.34039580000001,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.814625000000000,0.81462500000000004,0,251.34039583333336,-1071607683,0,The data value violates integrity constraints.

ST2021436,2021,PSP00015,*None,1.205,Length measured,.480,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,178.45669470000001,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.578400000000000,0.57840000000000003,0,178.45669473684211,-1071607683,0,The data value violates integrity constraints.

ST2021437,2021,PSP00015,*None,1.205,Length measured,.480,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,178.45669470000001,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.578400000000000,0.57840000000000003,0,178.45669473684211,-1071607683,0,The data value violates integrity constraints.

ST2021438,2021,PSP00015,*None,1.205,Length measured,.480,Width measured,,No full units counted,,No material scrapped,351.73,Unit price available,.14,14%,178.45669470000001,20210101,477,3050.00,2030.00,m²,3,Insert,2021/12/01,9,308.53508771929825,.578400000000000,0.57840000000000003,0,178.45669473684211,-1071607683,0,The data value violates integrity constraints.

ST2021439,2021,PSP00016,No Unit Price available,1.725,Length measured,1.365,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,478,3050.00,2030.00,m²,10,Insert,2021/12/01,9,,2.354625000000000,2.354625,0,0,-1071607683,0,The data value violates integrity constraints.

ST202144,2021,BRS00010,No Unit Price available,1.900,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,114,-1.00,38.52,m,9,Insert,2021/12/01,9,,1.900000000000000,1.8999999999999999,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021440,2021,PSP00016,*None,2.030,Length measured,1.370,Width measured,,No full units counted,,No material scrapped,360.92,Unit price available,.14,14%,880.48650180000004,20210101,478,3050.00,2030.00,m²,3,Insert,2021/12/01,9,316.59649122807019,2.781100000000000,2.7810999999999999,0,880.48650175438593,-1071607683,0,The data value violates integrity constraints.

ST2021441,2021,PSP00017,*None,.335,Length measured,2.030,Width measured,,No full units counted,,No material scrapped,554.45,Unit price available,.14,14%,330.74887940000002,20210101,479,3050.00,2030.00,m²,3,Insert,2021/12/01,9,486.35964912280701,.680050000000000,0.68005000000000004,0,330.74887938596493,-1071607683,0,The data value violates integrity constraints.

ST2021442,2021,PSP00018,*None,.505,Length measured,1.295,Width measured,,No full units counted,,No material scrapped,699.89,Unit price available,.14,14%,401.50049360000003,20210101,480,3050.00,2030.00,m²,3,Insert,2021/12/01,9,613.93859649122805,.653975000000000,0.65397499999999997,0,401.50049364035084,-1071607683,0,The data value violates integrity constraints.

ST2021443,2021,PSP00018,*None,.615,Length measured,1.200,Width measured,,No full units counted,,No material scrapped,699.89,Unit price available,.14,14%,453.08668419999998,20210101,480,3050.00,2030.00,m²,3,Insert,2021/12/01,9,613.93859649122805,.738000000000000,0.73799999999999999,0,453.0866842105263,-1071607683,0,The data value violates integrity constraints.

ST2021444,2021,PSP00019,*None,1.545,Length measured,1.520,Width measured,,No full units counted,,No material scrapped,839.86,Unit price available,.14,14%,1730.1116,20210101,481,3050.00,2030.00,m²,3,Insert,2021/12/01,9,736.71929824561403,2.348400000000000,2.3483999999999998,0,1730.1116,-1071607683,0,The data value violates integrity constraints.

ST2021445,2021,PSP00020,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,482,3050.00,2030.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021446,2021,PSP00021,*None,1.530,Length measured,1.160,Width measured,,No full units counted,,No material scrapped,1302.91,Unit price available,.14,14%,2028.4251469999999,20210101,483,3050.00,2030.00,m²,3,Insert,2021/12/01,9,1142.9035087719299,1.774800000000000,1.7747999999999999,0,2028.425147368421,-1071607683,0,The data value violates integrity constraints.

ST2021447,2021,PSP00022,*None,.555,Length measured,.930,Width measured,,No full units counted,,No material scrapped,1128.55,Unit price available,.14,14%,510.96586180000003,20210101,484,3050.00,2030.00,m²,3,Insert,2021/12/01,9,989.95614035087715,.516150000000000,0.51615,0,510.96586184210526,-1071607683,0,The data value violates integrity constraints.

ST2021448,2021,PSP00022,*None,2.030,Length measured,1.530,Width measured,,No full units counted,,No material scrapped,1128.55,Unit price available,.14,14%,3074.704776,20210101,484,3050.00,2030.00,m²,3,Insert,2021/12/01,9,989.95614035087715,3.105900000000000,3.1059000000000001,0,3074.7047763157893,-1071607683,0,The data value violates integrity constraints.

ST2021449,2021,PSP00023,*None,1.515,Length measured,2.030,Width measured,,No full units counted,,No material scrapped,2358.80,Unit price available,.14,14%,6363.4837369999996,20210101,485,3050.00,2030.00,m²,3,Insert,2021/12/01,9,2069.1228070175439,3.075450000000000,3.07545,0,6363.4837368421058,-1071607683,0,The data value violates integrity constraints.

ST202145,2021,BRS00011,*None,5.200,Length measured,,No width measured,,No full units counted,,No material scrapped,77.75,Unit price available,.14,14%,354.64912279999999,20210101,115,-1.00,51.03,m,1,Insert,2021/12/01,9,68.201754385964918,5.200000000000000,5.2000000000000002,0,354.64912280701759,-1071607683,0,The data value violates integrity constraints.

ST2021450,2021,PSP00024,*None,1.915,Length measured,1.515,Width measured,,No full units counted,,No material scrapped,3349.50,Unit price available,.14,14%,8524.2571380000009,20210101,699,3050.00,2030.00,m²,3,Insert,2021/12/01,9,2938.1578947368421,2.901225000000000,2.9012250000000002,0,8524.2571381578946,-1071607683,0,The data value violates integrity constraints.

ST2021451,2021,PSP00025,*None,.670,Length measured,.590,Width measured,,No full units counted,,No material scrapped,4021.54,Unit price available,.14,14%,1394.486633,20210101,486,3050.00,2030.00,m²,3,Insert,2021/12/01,9,3527.6666666666665,.395300000000000,0.39529999999999998,0,1394.4866333333332,-1071607683,0,The data value violates integrity constraints.

ST2021452,2021,PCN00002,*None,1.840,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,87.22,Unit price available,.15,15%,174.44,20210101,697,3050.00,2050.00,m²,13,Insert,2021/12/01,9,75.84347826086956,2.300000000000000,2.2999999999999998,0,174.43999999999997,-1071607683,0,The data value violates integrity constraints.

ST2021453,2021,PCN00003,*None,1.525,Length measured,1.300,Width measured,,No full units counted,,No material scrapped,396.45,Unit price available,.15,15%,683.44532609999999,20210101,698,3050.00,2050.00,m²,13,Insert,2021/12/01,9,344.73913043478262,1.982500000000000,1.9824999999999999,0,683.44532608695647,-1071607683,0,The data value violates integrity constraints.

ST2021454,2021,PTL00003,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,521,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021455,2021,PTL00004,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,522,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021456,2021,PTL00005,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,523,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021457,2021,PTL00006,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,524,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021458,2021,PTL00007,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,525,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021459,2021,PTL00008,No Unit Price available,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,526,2000.00,1000.00,m²,10,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST202146,2021,BRS00012,No Unit Price available,2.565,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,116,-1.00,75.38,m,9,Insert,2021/12/01,9,,2.565000000000000,2.5649999999999999,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021460,2021,PPL00010,*None,1.745,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,159.11,Unit price available,.14,14%,243.5499561,20210101,453,1000.00,2000.00,m²,3,Insert,2021/12/01,9,139.57017543859649,1.745000000000000,1.7450000000000001,0,243.5499561403509,-1071607683,0,The data value violates integrity constraints.

ST2021461,2021,PPL00011,*None,1.100,Length measured,.850,Width measured,,No full units counted,,No material scrapped,244.48,Unit price available,.14,14%,200.51649119999999,20210101,454,1000.00,2000.00,m²,3,Insert,2021/12/01,9,214.45614035087721,.935000000000000,0.93500000000000005,0,200.51649122807021,-1071607683,0,The data value violates integrity constraints.

ST2021462,2021,PPL00012,*None,1.820,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,584.88,Unit price available,.14,14%,933.75578949999999,20210101,455,1000.00,2000.00,m²,3,Insert,2021/12/01,9,513.0526315789474,1.820000000000000,1.8200000000000001,0,933.75578947368433,-1071607683,0,The data value violates integrity constraints.

ST2021463,2021,PPL00013,*None,1.570,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,1036.73,Unit price available,.14,14%,1427.7772809999999,20210101,456,1000.00,2000.00,m²,3,Insert,2021/12/01,9,909.41228070175441,1.570000000000000,1.5700000000000001,0,1427.7772807017545,-1071607683,0,The data value violates integrity constraints.

ST2021464,2021,PPL00013,*None,.900,Length measured,.355,Width measured,,No full units counted,,No material scrapped,1036.73,Unit price available,.14,14%,290.55722370000001,20210101,456,1000.00,2000.00,m²,3,Insert,2021/12/01,9,909.41228070175441,.319500000000000,0.31950000000000001,0,290.55722368421056,-1071607683,0,The data value violates integrity constraints.

ST2021465,2021,PPL00013,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,1036.73,Unit price available,.14,14%,0,20210101,456,1000.00,2000.00,m²,3,Insert,2021/12/01,9,909.41228070175441,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021466,2021,PPL00013,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,1036.73,Unit price available,.14,14%,0,20210101,456,1000.00,2000.00,m²,3,Insert,2021/12/01,9,909.41228070175441,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021467,2021,PPL00014,*None,.850,Length measured,.630,Width measured,,No full units counted,,No material scrapped,1294.90,Unit price available,.14,14%,608.26223679999998,20210101,457,1000.00,2000.00,m²,3,Insert,2021/12/01,9,1135.8771929824561,.535500000000000,0.53549999999999998,0,608.26223684210527,-1071607683,0,The data value violates integrity constraints.

ST2021468,2021,PPL00015,*None,.580,Length measured,.680,Width measured,,No full units counted,,No material scrapped,2156.39,Unit price available,.14,14%,746.0352772,20210101,458,1000.00,2000.00,m²,3,Insert,2021/12/01,9,1891.5701754385964,.394400000000000,0.39439999999999997,0,746.03527719298233,-1071607683,0,The data value violates integrity constraints.

ST2021469,2021,PPL00016,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,2587.47,Unit price available,.14,14%,0,20210101,459,1000.00,2000.00,m²,3,Insert,2021/12/01,9,2269.7105263157896,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST202147,2021,BRS00013,No Unit Price available,2.455,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,117,-1.00,76.50,m,9,Insert,2021/12/01,9,,2.455000000000000,2.4550000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021470,2021,PPL00016,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,2587.47,Unit price available,.14,14%,0,20210101,459,1000.00,2000.00,m²,3,Insert,2021/12/01,9,2269.7105263157896,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021471,2021,PPL00017,*None,.945,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,7309.61,Unit price available,.14,14%,6059.2819740000004,20210101,460,1000.00,2000.00,m²,3,Insert,2021/12/01,9,6411.9385964912281,.945000000000000,0.94499999999999995,0,6059.2819736842102,-1071607683,0,The data value violates integrity constraints.

ST2021472,2021,PPL00018,*None,.375,Length measured,.590,Width measured,,No full units counted,,No material scrapped,9136.54,Unit price available,.14,14%,1773.2100660000001,20210101,461,1000.00,2000.00,m²,3,Insert,2021/12/01,9,8014.5087719298244,.221250000000000,0.22125,0,1773.2100657894737,-1071607683,0,The data value violates integrity constraints.

ST2021473,2021,PPL00018,*None,.700,Length measured,.770,Width measured,,No full units counted,,No material scrapped,9136.54,Unit price available,.14,14%,4319.8202279999996,20210101,461,1000.00,2000.00,m²,3,Insert,2021/12/01,9,8014.5087719298244,.539000000000000,0.53900000000000003,0,4319.8202280701753,-1071607683,0,The data value violates integrity constraints.

ST2021474,2021,PPL00019,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,10964.42,Unit price available,.14,14%,0,20210101,462,1000.00,2000.00,m²,3,Insert,2021/12/01,9,9617.9122807017538,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021475,2021,PVC00018,*None,1.500,Length measured,.940,Width measured,,No full units counted,1.4099999999999999,Material scrapped,314.40,Unit price available,.14,14%,0,20210101,541,1000.00,2000.00,m²,12,Insert,2021/12/01,9,275.78947368421052,1.410000000000000,0,388.86315789473679,0,-1071607683,0,The data value violates integrity constraints.

ST2021476,2021,PVC00019,*None,2.360,Length measured,1.500,Width measured,,No full units counted,,No material scrapped,419.20,Unit price available,.14,14%,1301.726316,20210101,542,1000.00,2000.00,m²,3,Insert,2021/12/01,9,367.71929824561403,3.540000000000000,3.54,0,1301.7263157894736,-1071607683,0,The data value violates integrity constraints.

ST2021477,2021,PVC00019,*None,1.335,Length measured,1.500,Width measured,,No full units counted,,No material scrapped,419.20,Unit price available,.14,14%,736.35789469999997,20210101,542,1000.00,2000.00,m²,3,Insert,2021/12/01,9,367.71929824561403,2.002500000000000,2.0024999999999999,0,736.35789473684201,-1071607683,0,The data value violates integrity constraints.

ST2021478,2021,PVC00020,*None,.725,Length measured,.815,Width measured,,No full units counted,,No material scrapped,524.00,Unit price available,.14,14%,271.59517540000002,20210101,543,1000.00,2000.00,m²,3,Insert,2021/12/01,9,459.64912280701753,.590875000000000,0.59087500000000004,0,271.59517543859653,-1071607683,0,The data value violates integrity constraints.

ST2021479,2021,PVC00020,*None,1.500,Length measured,.940,Width measured,,No full units counted,,No material scrapped,524.00,Unit price available,.14,14%,648.10526319999997,20210101,543,1000.00,2000.00,m²,3,Insert,2021/12/01,9,459.64912280701753,1.410000000000000,1.4099999999999999,0,648.10526315789468,-1071607683,0,The data value violates integrity constraints.

ST202148,2021,BRS00014,No Unit Price available,3.750,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,118,-1.00,76.50,m,9,Insert,2021/12/01,9,,3.750000000000000,3.75,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021480,2021,PVC00020,No Unit Price available,3.000,Length measured,1.500,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,543,1000.00,2000.00,m²,10,Insert,2021/12/01,9,,4.500000000000000,4.5,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021481,2021,PVC00020,*None,.995,Length measured,1.125,Width measured,,No full units counted,,No material scrapped,524.00,Unit price available,.14,14%,514.51973680000003,20210101,543,1000.00,2000.00,m²,3,Insert,2021/12/01,9,459.64912280701753,1.119375000000000,1.119375,0,514.5197368421052,-1071607683,0,The data value violates integrity constraints.

ST2021482,2021,PVC00021,*None,2.000,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,628.80,Unit price available,.14,14%,1103.1578950000001,20210101,544,1000.00,2000.00,m²,3,Insert,2021/12/01,9,551.57894736842104,2.000000000000000,2,0,1103.1578947368421,-1071607683,0,The data value violates integrity constraints.

ST2021483,2021,PVC00021,*None,1.500,Length measured,.880,Width measured,,No full units counted,,No material scrapped,628.80,Unit price available,.14,14%,728.08421050000004,20210101,544,1000.00,2000.00,m²,3,Insert,2021/12/01,9,551.57894736842104,1.320000000000000,1.3200000000000001,0,728.08421052631581,-1071607683,0,The data value violates integrity constraints.

ST2021484,2021,PVC00021,*None,1.000,Length measured,.495,Width measured,,No full units counted,0.495,Material scrapped,628.80,Unit price available,.14,14%,0,20210101,544,1000.00,2000.00,m²,12,Insert,2021/12/01,9,551.57894736842104,.495000000000000,0,273.03157894736842,0,-1071607683,0,The data value violates integrity constraints.

ST2021485,2021,PVC00021,*None,2.000,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,628.80,Unit price available,.14,14%,1103.1578950000001,20210101,544,1000.00,2000.00,m²,3,Insert,2021/12/01,9,551.57894736842104,2.000000000000000,2,0,1103.1578947368421,-1071607683,0,The data value violates integrity constraints.

ST2021486,2021,PVC00022,*None,1.125,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,838.40,Unit price available,.14,14%,735.43859650000002,20210101,545,1000.00,2000.00,m²,3,Insert,2021/12/01,9,735.43859649122805,1.125000000000000,1.125,0,827.36842105263156,-1071607683,0,The data value violates integrity constraints.

ST2021487,2021,PVC00022,*None,.815,Length measured,.385,Width measured,,No full units counted,0.31377500000000003,Material scrapped,838.40,Unit price available,.14,14%,0,20210101,545,1000.00,2000.00,m²,12,Insert,2021/12/01,9,735.43859649122805,.313775000000000,0,230.76224561403509,0,-1071607683,0,The data value violates integrity constraints.

ST2021488,2021,PVC00022,*None,2.000,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,838.40,Unit price available,.14,14%,1470.877193,20210101,545,1000.00,2000.00,m²,3,Insert,2021/12/01,9,735.43859649122805,2.000000000000000,2,0,1470.8771929824561,-1071607683,0,The data value violates integrity constraints.

ST2021489,2021,PVC00023,*None,.950,Length measured,.480,Width measured,,No full units counted,,No material scrapped,1048.00,Unit price available,.14,14%,419.19999999999999,20210101,546,1000.00,2000.00,m²,3,Insert,2021/12/01,9,919.29824561403507,.456000000000000,0.45600000000000002,0,419.19999999999999,-1071607683,0,The data value violates integrity constraints.

ST202149,2021,BRS00015,No Unit Price available,1.725,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,119,-1.00,76.59,m,9,Insert,2021/12/01,9,,1.725000000000000,1.7250000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021490,2021,PVC00024,*None,.455,Length measured,.455,Width measured,,No full units counted,0.20702499999999999,Material scrapped,3323.65,Unit price available,.14,14%,0,20210101,547,1000.00,2000.00,m²,12,Insert,2021/12/01,9,2915.4824561403507,.207025000000000,0,603.57775548245604,0,-1071607683,0,The data value violates integrity constraints.

ST2021491,2021,SST00043,*None,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,242.88,Unit price available,.14,14%,665.78947370000003,20210101,593,2500.00,1250.00,m²,3,Insert,2021/12/01,9,213.05263157894737,3.125000000000000,3.125,0,665.78947368421052,-1071607683,0,The data value violates integrity constraints.

ST2021492,2021,SST00043,*None,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,242.88,Unit price available,.14,14%,665.78947370000003,20210101,593,2500.00,1250.00,m²,3,Insert,2021/12/01,9,213.05263157894737,3.125000000000000,3.125,0,665.78947368421052,-1071607683,0,The data value violates integrity constraints.

ST2021493,2021,SST00043,*None,.945,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,242.88,Unit price available,.14,14%,251.66842109999999,20210101,593,2500.00,1250.00,m²,3,Insert,2021/12/01,9,213.05263157894737,1.181250000000000,1.1812499999999999,0,251.66842105263157,-1071607683,0,The data value violates integrity constraints.

ST2021494,2021,SST00043,*None,1.390,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,242.88,Unit price available,.14,14%,370.13633679999998,20210101,593,2500.00,1250.00,m²,3,Insert,2021/12/01,9,213.05263157894737,1.737500000000000,1.7375,0,370.17894736842106,-1071607683,0,The data value violates integrity constraints.

ST2021495,2021,SST00044,*None,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,263.75,Unit price available,.14,14%,722.99890349999998,20210101,594,2500.00,1250.00,m²,3,Insert,2021/12/01,9,231.35964912280701,3.125000000000000,3.125,0,722.99890350877195,-1071607683,0,The data value violates integrity constraints.

ST2021496,2021,SST00044,*None,.780,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,263.75,Unit price available,.14,14%,225.57565790000001,20210101,594,2500.00,1250.00,m²,3,Insert,2021/12/01,9,231.35964912280701,.975000000000000,0.97499999999999998,0,225.57565789473682,-1071607683,0,The data value violates integrity constraints.

ST2021497,2021,SST00045,*None,1.250,Length measured,1.180,Width measured,,No full units counted,,No material scrapped,378.30,Unit price available,.14,14%,489.46710530000001,20210101,595,2500.00,1250.00,m²,3,Insert,2021/12/01,9,331.84210526315792,1.475000000000000,1.4750000000000001,0,489.46710526315798,-1071607683,0,The data value violates integrity constraints.

ST2021498,2021,SST00046,*None,.000,Length measured,.000,Width measured,1,Full units counted,3.125,Material scrapped,347.65,Unit price available,.14,14%,0,20210101,596,2500.00,1250.00,m²,11,Insert,2021/12/01,9,304.95614035087721,3.125000000000000,0,952.98793859649129,0,-1071607683,0,The data value violates integrity constraints.

ST2021499,2021,SST00047,*None,2.230,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,433.38,Unit price available,.14,14%,1059.6901319999999,20210101,597,2500.00,1250.00,m²,3,Insert,2021/12/01,9,380.15789473684208,2.787500000000000,2.7875000000000001,0,1059.6901315789473,-1071607683,0,The data value violates integrity constraints.

ST20215,2021,ALM00005,*None,7.100,Length measured,,No width measured,,No full units counted,,No material scrapped,18.34,Unit price available,.14,14%,114.222807,20210101,5,-1.00,25.50,m,1,Insert,2021/12/01,9,16.087719298245613,7.100000000000000,7.0999999999999996,0,114.22280701754384,-1071607683,0,The data value violates integrity constraints.

ST202150,2021,CPR00001,*None,2.990,Length measured,,No width measured,,No full units counted,,No material scrapped,28.40,Unit price available,.14,14%,74.487719299999995,20210101,688,-1.00,15.20,m,1,Insert,2021/12/01,9,24.912280701754387,2.990000000000000,2.9900000000000002,0,74.487719298245622,-1071607683,0,The data value violates integrity constraints.

ST2021500,2021,SST00047,No Unit Price available,2.500,Length measured,1.250,Width measured,,No full units counted,3.125,Material scrapped,,No unit price available,.14,14%,0,20210101,597,2500.00,1250.00,m²,14,Insert,2021/12/01,9,,3.125000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021501,2021,SST00048,No Unit Price available,1.800,Length measured,.895,Width measured,,No full units counted,1.611,Material scrapped,,No unit price available,.14,14%,0,20210101,706,2500.00,1250.00,m²,14,Insert,2021/12/01,9,,1.611000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021502,2021,SST00048,No Unit Price available,2.500,Length measured,1.250,Width measured,,No full units counted,3.125,Material scrapped,,No unit price available,.14,14%,0,20210101,706,2500.00,1250.00,m²,14,Insert,2021/12/01,9,,3.125000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021503,2021,SST00049,*None,2.500,Length measured,1.250,Width measured,,No full units counted,3.125,Material scrapped,828.37,Unit price available,.14,14%,0,20210101,598,2500.00,1250.00,m²,12,Insert,2021/12/01,9,726.64035087719299,3.125000000000000,0,2270.7510964912281,0,-1071607683,0,The data value violates integrity constraints.

ST2021504,2021,SST00049,*None,.760,Length measured,.955,Width measured,,No full units counted,,No material scrapped,828.37,Unit price available,.14,14%,527.39556670000002,20210101,598,2500.00,1250.00,m²,3,Insert,2021/12/01,9,726.64035087719299,.725800000000000,0.7258,0,527.3955666666667,-1071607683,0,The data value violates integrity constraints.

ST2021505,2021,SST00050,No Unit Price available,1.250,Length measured,1.795,Width measured,,No full units counted,2.2437499999999999,Material scrapped,,No unit price available,.14,14%,0,20210101,707,2500.00,1250.00,m²,14,Insert,2021/12/01,9,,2.243750000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021506,2021,TFL00008,*None,.490,Length measured,.850,Width measured,,No full units counted,,No material scrapped,3352.44,Unit price available,.14,14%,1224.8168949999999,20210101,647,1200.00,1200.00,m²,3,Insert,2021/12/01,9,2940.7368421052633,.416500000000000,0.41649999999999998,0,1224.8168947368422,-1071607683,0,The data value violates integrity constraints.

ST2021507,2021,TFL00009,*None,.210,Length measured,.065,Width measured,,No full units counted,,No material scrapped,12571.67,Unit price available,.14,14%,150.52920660000001,20210101,648,1200.00,1200.00,m²,3,Insert,2021/12/01,9,11027.780701754386,.013650000000000,1.3650000000000001E-2,0,150.52920657894737,-1071607683,0,The data value violates integrity constraints.

